EXP_GENE,RT_GENE,CORR
NDFIP1,CYB5A-rt,0.809540030476
NEUROD1,CYB5A-rt,0.809540030476
NKX2-2,CYB5A-rt,0.809540030476
NPHS1,CYB5A-rt,0.809540030476
PAX4,CYB5A-rt,0.809540030476
PCSK1,CYB5A-rt,0.809540030476
PDX1,CYB5A-rt,0.809540030476
PTF1A,CYB5A-rt,0.809540030476
RAB26,CYB5A-rt,0.809540030476
SCGB1A1,CYB5A-rt,0.809540030476
SCGN,CYB5A-rt,0.809540030476
SCTR,CYB5A-rt,0.809540030476
SDR9C7,CYB5A-rt,0.809540030476
SLC4A4,CYB5A-rt,0.809540030476
SV2B,CYB5A-rt,0.809540030476
ABCC8,NEUROD1-rt,0.959588751894
ACOT7,NEUROD1-rt,0.959588751894
C11orf87,NEUROD1-rt,0.959588751894
CAMK2B,NEUROD1-rt,0.959588751894
CELA3A,NEUROD1-rt,0.959588751894
CHGA,NEUROD1-rt,0.959588751894
CLEC4G,NEUROD1-rt,0.959588751894
CLPS,NEUROD1-rt,0.959588751894
CNGA3,NEUROD1-rt,0.959588751894
COL28A1,NEUROD1-rt,0.959588751894
CRH,NEUROD1-rt,0.959588751894
CRYBA2,NEUROD1-rt,0.959588751894
ERO1LB,NEUROD1-rt,0.959588751894
FEV,NEUROD1-rt,0.959588751894
FGF14,NEUROD1-rt,0.959588751894
FSTL5,NEUROD1-rt,0.959588751894
GAD2,NEUROD1-rt,0.959588751894
GALR1,NEUROD1-rt,0.959588751894
GFRA3,NEUROD1-rt,0.959588751894
GUCA2B,NEUROD1-rt,0.959588751894
INS,NEUROD1-rt,0.959588751894
INSM1,NEUROD1-rt,0.959588751894
KCNJ6,NEUROD1-rt,0.959588751894
KCNK16,NEUROD1-rt,0.959588751894
KCNK17,NEUROD1-rt,0.959588751894
KIRREL2,NEUROD1-rt,0.959588751894
LINC00607,NEUROD1-rt,0.959588751894
