EXP_GENE,RT_GENE,CORR
ANGPTL3,TTC40-rt,0.867056854542
ANXA13,TTC40-rt,0.867056854542
ARG1,TTC40-rt,0.867056854542
ASGR2,TTC40-rt,0.867056854542
C4BPB,TTC40-rt,0.867056854542
C6,TTC40-rt,0.867056854542
C8A,TTC40-rt,0.867056854542
CPB2,TTC40-rt,0.867056854542
CYP4F3,TTC40-rt,0.867056854542
FGA,TTC40-rt,0.867056854542
FGL1,TTC40-rt,0.867056854542
FTCD,TTC40-rt,0.867056854542
FXYD2,TTC40-rt,0.867056854542
GP2,TTC40-rt,0.867056854542
HAL,TTC40-rt,0.867056854542
HGD,TTC40-rt,0.867056854542
HOGA1,TTC40-rt,0.867056854542
HPR,TTC40-rt,0.867056854542
HPX,TTC40-rt,0.867056854542
HRG,TTC40-rt,0.867056854542
ITIH1,TTC40-rt,0.867056854542
ITIH2,TTC40-rt,0.867056854542
KNG1,TTC40-rt,0.867056854542
LIPC,TTC40-rt,0.867056854542
NPSR1-AS1,TTC40-rt,0.867056854542
ORM1,TTC40-rt,0.867056854542
ORM2,TTC40-rt,0.867056854542
RBP2,TTC40-rt,0.867056854542
SERPINA11,TTC40-rt,0.867056854542
SERPINA6,TTC40-rt,0.867056854542
SERPINC1,TTC40-rt,0.867056854542
SERPINF2,TTC40-rt,0.867056854542
SLC22A9,TTC40-rt,0.867056854542
SLC3A1,TTC40-rt,0.867056854542
TM4SF5,TTC40-rt,0.867056854542
ACMSD,TLR6-rt,0.921755224651
AGR2,TLR6-rt,0.921755224651
AGT,TLR6-rt,0.921755224651
AGXT,TLR6-rt,0.921755224651
AHSG,TLR6-rt,0.921755224651
ALDOB,TLR6-rt,0.921755224651
ANGPTL3,TLR6-rt,0.921755224651
ANXA13,TLR6-rt,0.921755224651
